interval_begin,interval_id_combined,link,pos,SPR,FR,interval_harmonicMeanSpeed_attack,interval_harmonicMeanSpeed_base,interval_flow_attack,interval_flow_base
3600.0,E0_2900m,E0,2900,0.78,0.99,19.44,24.94,4044.8,4065.2
3600.0,E0_3000m,E0,3000,0.72,1.0,17.9,24.9,4042.0,4058.4
3600.0,E0_3100m,E0,3100,0.71,1.0,17.77,24.86,4036.4,4053.6
3600.0,E0_3200m,E0,3200,0.72,0.99,17.8,24.84,4028.4,4050.0
3600.0,E0_3300m,E0,3300,0.72,1.0,17.81,24.81,4026.8,4042.8
3600.0,E0_3400m,E0,3400,0.72,1.0,17.79,24.79,4024.0,4034.8
3600.0,E0_3500m,E0,3500,0.72,0.99,17.77,24.76,4016.0,4037.2
3600.0,E0_3600m,E0,3600,0.72,0.99,17.77,24.73,4004.8,4036.0
3600.0,E0_3700m,E0,3700,0.72,0.99,17.78,24.71,3999.2,4026.8
3600.0,E0_3800m,E0,3800,0.72,0.99,17.76,24.69,3993.2,4018.8
3600.0,E0_3900m,E0,3900,0.72,0.99,17.78,24.68,3986.0,4013.6
3600.0,E0_4000m,E0,4000,0.78,0.99,19.22,24.67,3983.2,4011.6
3600.0,E0_4100m,E0,4100,1.06,0.99,26.26,24.66,3985.6,4010.4
3600.0,E0_4200m,E0,4200,1.1,1.0,27.1,24.65,3986.8,4006.8
3600.0,E0_4300m,E0,4300,1.1,1.0,27.05,24.62,3985.6,3997.6
3600.0,E0_4400m,E0,4400,1.1,1.0,26.92,24.58,3987.2,3992.0
3600.0,E0_4500m,E0,4500,1.09,1.0,26.78,24.56,3990.4,3992.0
3600.0,E0_4600m,E0,4600,1.09,1.0,26.66,24.56,3988.4,4001.6
3600.0,E0_4700m,E0,4700,1.08,1.0,26.53,24.55,3988.8,4002.8
3600.0,E0_4800m,E0,4800,1.07,1.0,26.39,24.55,3995.6,3999.6
3600.0,E0_4900m,E0,4900,1.07,1.0,26.26,24.56,4000.0,3999.2
3600.0,E0_5000m,E0,5000,1.06,1.0,26.15,24.6,3997.6,3999.6
3900.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
3900.0,E0_100m,E0,100,0.98,1.0,26.17,26.78,3983.2,3982.0
3900.0,E0_200m,E0,200,0.99,1.0,26.62,26.88,3989.6,3991.2
3900.0,E0_300m,E0,300,0.99,1.0,26.63,26.77,3995.2,3996.4
3900.0,E0_400m,E0,400,1.0,1.0,26.54,26.61,4005.2,4006.0
3900.0,E0_500m,E0,500,1.0,1.0,26.43,26.48,4001.6,4004.4
3900.0,E0_600m,E0,600,1.0,1.0,26.31,26.36,4005.6,4004.8
3900.0,E0_700m,E0,700,1.0,1.0,26.19,26.24,4012.0,4013.2
3900.0,E0_800m,E0,800,1.0,1.0,26.1,26.1,4006.4,4007.6
3900.0,E0_900m,E0,900,1.0,1.0,25.99,25.99,4005.2,4004.0
3900.0,E0_1000m,E0,1000,1.0,1.0,25.89,25.86,3994.8,3996.8
3900.0,E0_1100m,E0,1100,1.0,1.0,25.8,25.73,3992.0,3994.4
3900.0,E0_1200m,E0,1200,1.0,1.0,25.68,25.63,3993.2,3996.8
3900.0,E0_1300m,E0,1300,1.0,1.0,25.58,25.55,3998.8,3999.2
3900.0,E0_1400m,E0,1400,1.0,1.0,25.49,25.46,3998.4,3999.2
3900.0,E0_1500m,E0,1500,1.0,1.0,25.41,25.39,3990.4,3993.6
3900.0,E0_1600m,E0,1600,1.0,1.0,25.35,25.34,3982.8,3986.4
3900.0,E0_1700m,E0,1700,1.0,1.0,25.28,25.3,3981.2,3982.4
3900.0,E0_1800m,E0,1800,1.0,1.0,25.22,25.26,3974.0,3978.8
3900.0,E0_1900m,E0,1900,1.0,1.0,25.16,25.22,3969.2,3965.6
3900.0,E0_2000m,E0,2000,1.0,1.0,25.08,25.17,3966.4,3967.2
3900.0,E0_2100m,E0,2100,1.0,1.0,24.98,25.1,3967.2,3964.4
3900.0,E0_2200m,E0,2200,0.99,1.0,24.84,25.04,3962.0,3962.8
3900.0,E0_2300m,E0,2300,0.99,1.0,24.62,25.0,3957.2,3957.6
3900.0,E0_2400m,E0,2400,0.97,1.0,24.28,24.97,3959.6,3952.8
3900.0,E0_2500m,E0,2500,0.95,1.0,23.78,24.95,3957.6,3947.6
3900.0,E0_2600m,E0,2600,0.93,1.0,23.08,24.93,3952.0,3940.4
3900.0,E0_2700m,E0,2700,0.89,1.0,22.13,24.9,3946.4,3935.2
3900.0,E0_2800m,E0,2800,0.84,1.01,20.92,24.88,3951.2,3930.8
3900.0,E0_2900m,E0,2900,0.78,1.01,19.51,24.86,3954.0,3931.6
3900.0,E0_3000m,E0,3000,0.72,1.0,17.92,24.86,3956.8,3939.6
3900.0,E0_3100m,E0,3100,0.71,1.0,17.76,24.85,3963.2,3946.8
3900.0,E0_3200m,E0,3200,0.72,1.0,17.8,24.84,3966.0,3953.2
3900.0,E0_3300m,E0,3300,0.72,1.0,17.8,24.83,3966.8,3957.6
3900.0,E0_3400m,E0,3400,0.72,1.0,17.78,24.83,3969.2,3960.8
3900.0,E0_3500m,E0,3500,0.71,1.0,17.74,24.84,3968.4,3956.4
3900.0,E0_3600m,E0,3600,0.71,1.01,17.75,24.83,3977.2,3952.4
3900.0,E0_3700m,E0,3700,0.72,1.01,17.74,24.8,3982.8,3955.2
3900.0,E0_3800m,E0,3800,0.72,1.01,17.74,24.8,3986.8,3950.4
3900.0,E0_3900m,E0,3900,0.72,1.01,17.79,24.78,4004.8,3954.4
3900.0,E0_4000m,E0,4000,0.78,1.01,19.25,24.74,4011.6,3961.6
3900.0,E0_4100m,E0,4100,1.06,1.01,26.26,24.72,4019.6,3968.0
3900.0,E0_4200m,E0,4200,1.09,1.01,27.03,24.7,4022.0,3975.6
3900.0,E0_4300m,E0,4300,1.09,1.01,26.99,24.69,4018.8,3982.4
3900.0,E0_4400m,E0,4400,1.09,1.01,26.86,24.68,4018.4,3992.4
3900.0,E0_4500m,E0,4500,1.08,1.0,26.71,24.67,4020.4,4005.6
3900.0,E0_4600m,E0,4600,1.08,1.0,26.57,24.67,4017.6,4009.6
3900.0,E0_4700m,E0,4700,1.07,1.0,26.45,24.67,4017.2,4012.8
3900.0,E0_4800m,E0,4800,1.07,1.0,26.33,24.68,4012.0,4019.6
3900.0,E0_4900m,E0,4900,1.06,1.0,26.23,24.69,4012.4,4019.2
3900.0,E0_5000m,E0,5000,1.06,1.0,26.15,24.71,4012.4,4014.8
4200.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
4200.0,E0_100m,E0,100,0.95,1.0,25.53,26.77,4026.0,4024.8
4200.0,E0_200m,E0,200,0.98,1.0,26.42,26.92,4025.2,4024.0
4200.0,E0_300m,E0,300,0.99,1.0,26.62,26.83,4017.2,4019.2
4200.0,E0_400m,E0,400,1.0,1.0,26.64,26.7,4004.8,4005.6
4200.0,E0_500m,E0,500,1.0,1.0,26.59,26.58,4004.8,4006.8
4200.0,E0_600m,E0,600,1.0,1.0,26.5,26.46,3999.6,4002.0
4200.0,E0_700m,E0,700,1.0,1.0,26.41,26.33,3993.6,3995.6
4200.0,E0_800m,E0,800,1.0,1.0,26.32,26.21,4001.2,4002.4
4200.0,E0_900m,E0,900,1.0,1.0,26.2,26.08,4002.0,4004.0
4200.0,E0_1000m,E0,1000,1.01,1.0,26.11,25.97,4005.2,4008.4
4200.0,E0_1100m,E0,1100,1.0,1.0,26.0,25.88,4004.0,4005.6
4200.0,E0_1200m,E0,1200,1.0,1.0,25.9,25.8,4005.2,4006.0
4200.0,E0_1300m,E0,1300,1.0,1.0,25.83,25.71,4000.0,4002.4
4200.0,E0_1400m,E0,1400,1.01,1.0,25.77,25.64,3992.8,3998.4
4200.0,E0_1500m,E0,1500,1.01,1.0,25.71,25.58,3996.0,3999.2
4200.0,E0_1600m,E0,1600,1.01,1.0,25.63,25.5,3995.2,4001.2
4200.0,E0_1700m,E0,1700,1.0,1.0,25.52,25.45,3994.8,4001.2
4200.0,E0_1800m,E0,1800,1.0,1.0,25.35,25.38,3994.8,4003.6
4200.0,E0_1900m,E0,1900,0.99,1.0,25.11,25.34,4000.0,4016.0
4200.0,E0_2000m,E0,2000,0.98,1.0,24.76,25.29,4007.2,4018.0
4200.0,E0_2100m,E0,2100,0.96,1.0,24.3,25.23,4001.2,4019.2
4200.0,E0_2200m,E0,2200,0.94,0.99,23.69,25.17,4001.6,4022.4
4200.0,E0_2300m,E0,2300,0.91,0.99,22.91,25.11,4002.0,4028.8
4200.0,E0_2400m,E0,2400,0.88,0.99,22.0,25.05,4002.4,4037.2
4200.0,E0_2500m,E0,2500,0.84,0.99,20.94,24.97,3998.8,4043.2
4200.0,E0_2600m,E0,2600,0.79,0.98,19.73,24.92,3992.4,4053.2
4200.0,E0_2700m,E0,2700,0.74,0.98,18.39,24.85,3976.0,4054.0
4200.0,E0_2800m,E0,2800,0.68,0.98,16.98,24.79,3956.4,4055.2
4200.0,E0_2900m,E0,2900,0.63,0.97,15.53,24.74,3936.4,4060.0
4200.0,E0_3000m,E0,3000,0.56,0.97,13.78,24.69,3919.2,4060.4
4200.0,E0_3100m,E0,3100,0.55,0.96,13.51,24.65,3894.0,4058.4
4200.0,E0_3200m,E0,3200,0.55,0.95,13.46,24.6,3872.0,4058.4
4200.0,E0_3300m,E0,3300,0.55,0.95,13.44,24.55,3849.6,4060.8
4200.0,E0_3400m,E0,3400,0.55,0.94,13.43,24.49,3829.2,4067.6
4200.0,E0_3500m,E0,3500,0.55,0.93,13.42,24.44,3808.0,4075.2
4200.0,E0_3600m,E0,3600,0.55,0.93,13.43,24.41,3778.4,4074.0
4200.0,E0_3700m,E0,3700,0.55,0.92,13.43,24.39,3746.4,4072.0
4200.0,E0_3800m,E0,3800,0.55,0.91,13.44,24.34,3716.8,4073.6
4200.0,E0_3900m,E0,3900,0.55,0.9,13.44,24.29,3680.4,4075.6
4200.0,E0_4000m,E0,4000,0.62,0.9,14.97,24.26,3647.2,4073.2
4200.0,E0_4100m,E0,4100,1.05,0.89,25.48,24.24,3629.6,4068.8
4200.0,E0_4200m,E0,4200,1.15,0.89,27.82,24.22,3632.0,4069.6
4200.0,E0_4300m,E0,4300,1.15,0.89,27.85,24.19,3636.0,4068.4
4200.0,E0_4400m,E0,4400,1.14,0.9,27.62,24.17,3640.4,4060.0
4200.0,E0_4500m,E0,4500,1.13,0.9,27.4,24.17,3637.2,4050.0
4200.0,E0_4600m,E0,4600,1.12,0.9,27.19,24.18,3641.6,4040.0
4200.0,E0_4700m,E0,4700,1.12,0.9,27.0,24.18,3638.4,4029.2
4200.0,E0_4800m,E0,4800,1.11,0.91,26.83,24.2,3644.4,4024.4
4200.0,E0_4900m,E0,4900,1.1,0.91,26.68,24.24,3639.2,4015.2
4200.0,E0_5000m,E0,5000,1.09,0.91,26.55,24.29,3642.0,4003.6
4500.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
4500.0,E0_100m,E0,100,0.95,1.0,25.41,26.88,4057.2,4060.8
4500.0,E0_200m,E0,200,0.98,1.0,26.38,26.97,4061.2,4066.8
4500.0,E0_300m,E0,300,0.99,1.0,26.58,26.86,4073.2,4073.2
4500.0,E0_400m,E0,400,1.0,1.0,26.57,26.7,4081.2,4082.4
4500.0,E0_500m,E0,500,1.0,1.0,26.5,26.54,4085.2,4086.8
4500.0,E0_600m,E0,600,1.0,1.0,26.39,26.38,4090.0,4091.2
4500.0,E0_700m,E0,700,1.0,1.0,26.28,26.25,4090.4,4090.8
4500.0,E0_800m,E0,800,1.0,1.0,26.15,26.13,4084.8,4085.2
4500.0,E0_900m,E0,900,1.0,1.0,26.03,26.03,4081.6,4080.0
4500.0,E0_1000m,E0,1000,1.0,1.0,25.93,25.93,4085.2,4082.4
4500.0,E0_1100m,E0,1100,1.0,1.0,25.83,25.85,4085.2,4088.0
4500.0,E0_1200m,E0,1200,1.0,1.0,25.73,25.77,4084.8,4083.2
4500.0,E0_1300m,E0,1300,1.0,1.0,25.63,25.68,4084.4,4086.4
4500.0,E0_1400m,E0,1400,1.0,1.0,25.51,25.61,4081.2,4081.6
4500.0,E0_1500m,E0,1500,0.99,1.0,25.36,25.53,4070.0,4071.6
4500.0,E0_1600m,E0,1600,0.99,1.0,25.16,25.46,4064.8,4070.0
4500.0,E0_1700m,E0,1700,0.98,1.0,24.91,25.4,4066.8,4072.4
4500.0,E0_1800m,E0,1800,0.97,1.0,24.62,25.35,4067.6,4069.2
4500.0,E0_1900m,E0,1900,0.96,1.0,24.22,25.3,4060.4,4060.0
4500.0,E0_2000m,E0,2000,0.94,1.0,23.7,25.26,4052.4,4058.4
4500.0,E0_2100m,E0,2100,0.91,1.0,23.06,25.24,4054.0,4062.8
4500.0,E0_2200m,E0,2200,0.89,1.0,22.33,25.21,4045.6,4057.6
4500.0,E0_2300m,E0,2300,0.85,1.0,21.48,25.18,4037.6,4056.8
4500.0,E0_2400m,E0,2400,0.82,0.99,20.49,25.13,4019.6,4051.6
4500.0,E0_2500m,E0,2500,0.77,0.99,19.39,25.09,4008.8,4046.4
4500.0,E0_2600m,E0,2600,0.73,0.99,18.27,25.05,4000.4,4042.0
4500.0,E0_2700m,E0,2700,0.69,0.99,17.2,25.01,4003.2,4041.6
4500.0,E0_2800m,E0,2800,0.65,0.99,16.15,24.98,3996.0,4038.0
4500.0,E0_2900m,E0,2900,0.6,0.99,15.09,24.96,3994.8,4038.8
4500.0,E0_3000m,E0,3000,0.55,0.99,13.68,24.94,3988.0,4041.6
4500.0,E0_3100m,E0,3100,0.54,0.99,13.47,24.92,3986.0,4044.4
4500.0,E0_3200m,E0,3200,0.54,0.99,13.43,24.92,3979.6,4039.6
4500.0,E0_3300m,E0,3300,0.54,0.99,13.42,24.9,3977.6,4037.2
4500.0,E0_3400m,E0,3400,0.54,0.99,13.41,24.9,3978.8,4030.0
4500.0,E0_3500m,E0,3500,0.54,0.99,13.41,24.9,3976.0,4026.4
4500.0,E0_3600m,E0,3600,0.54,0.99,13.41,24.87,3981.6,4023.6
4500.0,E0_3700m,E0,3700,0.54,0.99,13.41,24.85,3989.2,4020.8
4500.0,E0_3800m,E0,3800,0.54,0.99,13.4,24.83,3994.0,4024.4
4500.0,E0_3900m,E0,3900,0.54,0.99,13.41,24.82,3990.8,4021.6
4500.0,E0_4000m,E0,4000,0.6,0.99,14.92,24.8,3991.2,4019.2
4500.0,E0_4100m,E0,4100,1.03,0.99,25.49,24.78,3989.2,4025.6
4500.0,E0_4200m,E0,4200,1.13,0.99,27.9,24.78,3989.6,4023.6
4500.0,E0_4300m,E0,4300,1.13,0.99,27.93,24.77,3985.2,4024.4
4500.0,E0_4400m,E0,4400,1.12,0.99,27.75,24.76,3984.4,4028.4
4500.0,E0_4500m,E0,4500,1.11,0.99,27.53,24.76,3987.2,4028.4
4500.0,E0_4600m,E0,4600,1.1,0.99,27.36,24.77,3981.6,4037.6
4500.0,E0_4700m,E0,4700,1.1,0.98,27.22,24.78,3982.4,4043.2
4500.0,E0_4800m,E0,4800,1.09,0.98,27.11,24.79,3977.6,4043.6
4500.0,E0_4900m,E0,4900,1.09,0.98,27.0,24.83,3982.4,4046.4
4500.0,E0_5000m,E0,5000,1.08,0.98,26.88,24.87,3980.0,4050.4
4800.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
4800.0,E0_100m,E0,100,0.95,1.0,25.26,26.68,4045.2,4044.0
4800.0,E0_200m,E0,200,0.98,1.0,26.3,26.8,4040.4,4038.0
4800.0,E0_300m,E0,300,0.99,1.0,26.48,26.71,4032.4,4034.0
4800.0,E0_400m,E0,400,1.0,1.0,26.48,26.58,4028.8,4030.8
4800.0,E0_500m,E0,500,1.0,1.0,26.44,26.46,4029.6,4025.6
4800.0,E0_600m,E0,600,1.0,1.0,26.34,26.33,4023.6,4018.0
4800.0,E0_700m,E0,700,1.0,1.0,26.27,26.22,4020.4,4017.2
4800.0,E0_800m,E0,800,1.0,1.0,26.19,26.12,4019.2,4012.8
4800.0,E0_900m,E0,900,1.0,1.0,26.1,26.02,4017.2,4013.2
4800.0,E0_1000m,E0,1000,1.0,1.0,25.99,25.91,4012.0,4008.4
4800.0,E0_1100m,E0,1100,1.0,1.0,25.89,25.78,4014.8,4008.4
4800.0,E0_1200m,E0,1200,1.0,1.0,25.78,25.66,4015.6,4013.6
4800.0,E0_1300m,E0,1300,1.0,1.0,25.64,25.58,4017.2,4011.6
4800.0,E0_1400m,E0,1400,1.0,1.0,25.48,25.5,4028.0,4020.8
4800.0,E0_1500m,E0,1500,0.99,1.0,25.24,25.44,4036.4,4034.4
4800.0,E0_1600m,E0,1600,0.98,1.0,24.91,25.37,4044.8,4037.6
4800.0,E0_1700m,E0,1700,0.97,1.0,24.49,25.32,4042.8,4036.0
4800.0,E0_1800m,E0,1800,0.95,1.0,23.94,25.27,4043.6,4038.4
4800.0,E0_1900m,E0,1900,0.92,1.0,23.28,25.21,4043.6,4040.8
4800.0,E0_2000m,E0,2000,0.9,1.0,22.6,25.15,4044.8,4047.6
4800.0,E0_2100m,E0,2100,0.87,1.0,21.91,25.08,4041.6,4048.8
4800.0,E0_2200m,E0,2200,0.85,1.0,21.19,25.01,4037.6,4049.6
4800.0,E0_2300m,E0,2300,0.82,1.0,20.39,24.94,4030.8,4043.6
4800.0,E0_2400m,E0,2400,0.78,1.0,19.5,24.89,4036.0,4046.0
4800.0,E0_2500m,E0,2500,0.75,1.0,18.53,24.83,4040.4,4046.0
4800.0,E0_2600m,E0,2600,0.71,1.0,17.51,24.79,4039.2,4051.6
4800.0,E0_2700m,E0,2700,0.67,1.0,16.6,24.75,4039.2,4054.8
4800.0,E0_2800m,E0,2800,0.64,0.99,15.78,24.71,4038.8,4060.8
4800.0,E0_2900m,E0,2900,0.6,1.0,14.9,24.65,4038.8,4056.4
4800.0,E0_3000m,E0,3000,0.55,1.0,13.64,24.61,4040.0,4045.6
4800.0,E0_3100m,E0,3100,0.55,1.0,13.46,24.57,4040.0,4040.0
4800.0,E0_3200m,E0,3200,0.55,1.0,13.43,24.54,4047.2,4048.8
4800.0,E0_3300m,E0,3300,0.55,1.0,13.41,24.51,4046.0,4050.4
4800.0,E0_3400m,E0,3400,0.55,1.0,13.41,24.47,4042.4,4052.4
4800.0,E0_3500m,E0,3500,0.55,1.0,13.41,24.43,4040.8,4050.4
4800.0,E0_3600m,E0,3600,0.55,1.0,13.4,24.4,4037.2,4053.6
4800.0,E0_3700m,E0,3700,0.55,0.99,13.4,24.39,4031.6,4055.6
4800.0,E0_3800m,E0,3800,0.55,0.99,13.4,24.39,4027.6,4049.6
4800.0,E0_3900m,E0,3900,0.55,1.0,13.4,24.39,4030.4,4043.2
4800.0,E0_4000m,E0,4000,0.61,1.0,14.92,24.39,4030.8,4038.8
4800.0,E0_4100m,E0,4100,1.04,1.0,25.44,24.38,4034.0,4027.6
4800.0,E0_4200m,E0,4200,1.14,1.0,27.72,24.38,4028.8,4022.0
4800.0,E0_4300m,E0,4300,1.14,1.0,27.72,24.38,4031.6,4015.2
4800.0,E0_4400m,E0,4400,1.13,1.01,27.5,24.38,4032.4,4012.0
4800.0,E0_4500m,E0,4500,1.12,1.01,27.31,24.39,4028.8,4008.0
4800.0,E0_4600m,E0,4600,1.11,1.01,27.14,24.41,4026.0,4002.4
4800.0,E0_4700m,E0,4700,1.1,1.01,26.97,24.44,4032.0,4007.2
4800.0,E0_4800m,E0,4800,1.1,1.01,26.83,24.48,4032.0,4008.4
4800.0,E0_4900m,E0,4900,1.09,1.0,26.71,24.52,4030.4,4017.6
4800.0,E0_5000m,E0,5000,1.08,1.0,26.61,24.59,4022.4,4027.2
5100.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
5100.0,E0_100m,E0,100,0.95,1.0,25.51,26.9,3974.4,3973.6
5100.0,E0_200m,E0,200,0.98,1.0,26.52,27.04,3970.0,3971.6
5100.0,E0_300m,E0,300,0.99,1.0,26.71,26.95,3974.8,3972.8
5100.0,E0_400m,E0,400,1.0,1.0,26.72,26.82,3975.2,3969.2
5100.0,E0_500m,E0,500,1.0,1.0,26.67,26.68,3971.6,3968.0
5100.0,E0_600m,E0,600,1.0,1.0,26.59,26.54,3974.0,3973.2
5100.0,E0_700m,E0,700,1.0,1.0,26.5,26.41,3980.4,3977.6
5100.0,E0_800m,E0,800,1.0,1.0,26.4,26.28,3979.6,3986.4
5100.0,E0_900m,E0,900,1.01,1.0,26.3,26.16,3988.8,3991.2
5100.0,E0_1000m,E0,1000,1.01,1.0,26.19,26.04,3991.2,3994.0
5100.0,E0_1100m,E0,1100,1.01,1.0,26.09,25.95,3996.8,3998.8
5100.0,E0_1200m,E0,1200,1.0,1.0,25.96,25.83,3994.8,3996.8
5100.0,E0_1300m,E0,1300,1.0,1.0,25.83,25.73,3990.4,3992.4
5100.0,E0_1400m,E0,1400,1.0,1.0,25.7,25.65,3980.4,3986.0
5100.0,E0_1500m,E0,1500,1.0,1.0,25.53,25.56,3980.0,3980.8
5100.0,E0_1600m,E0,1600,0.99,1.0,25.32,25.49,3981.6,3982.0
5100.0,E0_1700m,E0,1700,0.98,1.0,25.03,25.42,3985.2,3984.8
5100.0,E0_1800m,E0,1800,0.97,1.0,24.64,25.33,3987.6,3986.4
5100.0,E0_1900m,E0,1900,0.96,1.0,24.15,25.26,3994.8,3990.8
5100.0,E0_2000m,E0,2000,0.93,1.0,23.53,25.22,3990.8,3979.6
5100.0,E0_2100m,E0,2100,0.91,1.0,22.79,25.18,3991.2,3974.0
5100.0,E0_2200m,E0,2200,0.87,1.01,21.96,25.16,3988.4,3967.6
5100.0,E0_2300m,E0,2300,0.84,1.01,21.02,25.13,3994.0,3968.8
5100.0,E0_2400m,E0,2400,0.8,1.01,19.99,25.11,3994.0,3960.4
5100.0,E0_2500m,E0,2500,0.75,1.01,18.93,25.1,3993.6,3958.4
5100.0,E0_2600m,E0,2600,0.71,1.01,17.9,25.08,3997.6,3951.6
5100.0,E0_2700m,E0,2700,0.68,1.01,16.94,25.07,3992.4,3942.4
5100.0,E0_2800m,E0,2800,0.64,1.02,15.99,25.06,3998.4,3930.8
5100.0,E0_2900m,E0,2900,0.6,1.02,15.03,25.05,3996.0,3922.8
5100.0,E0_3000m,E0,3000,0.55,1.02,13.68,25.02,4002.0,3926.8
5100.0,E0_3100m,E0,3100,0.54,1.02,13.47,25.0,4002.8,3929.2
5100.0,E0_3200m,E0,3200,0.54,1.02,13.42,24.96,4003.6,3922.8
5100.0,E0_3300m,E0,3300,0.54,1.02,13.41,24.93,4007.2,3928.8
5100.0,E0_3400m,E0,3400,0.54,1.02,13.4,24.91,4008.0,3932.4
5100.0,E0_3500m,E0,3500,0.54,1.02,13.4,24.88,4012.4,3939.2
5100.0,E0_3600m,E0,3600,0.54,1.02,13.4,24.84,4014.0,3954.0
5100.0,E0_3700m,E0,3700,0.54,1.01,13.4,24.8,4016.0,3963.2
5100.0,E0_3800m,E0,3800,0.54,1.01,13.4,24.75,4019.2,3977.2
5100.0,E0_3900m,E0,3900,0.54,1.01,13.4,24.72,4022.0,3992.0
5100.0,E0_4000m,E0,4000,0.6,1.01,14.92,24.69,4022.0,3995.6
5100.0,E0_4100m,E0,4100,1.03,1.0,25.46,24.67,4022.8,4004.4
5100.0,E0_4200m,E0,4200,1.13,1.01,27.81,24.63,4034.8,4008.8
5100.0,E0_4300m,E0,4300,1.13,1.01,27.8,24.61,4038.0,4016.8
5100.0,E0_4400m,E0,4400,1.12,1.0,27.59,24.6,4036.8,4023.6
5100.0,E0_4500m,E0,4500,1.11,1.0,27.37,24.6,4039.6,4034.4
5100.0,E0_4600m,E0,4600,1.1,1.0,27.16,24.61,4046.8,4041.6
5100.0,E0_4700m,E0,4700,1.1,1.0,26.99,24.62,4041.2,4043.2
5100.0,E0_4800m,E0,4800,1.09,1.0,26.84,24.64,4039.6,4049.2
5100.0,E0_4900m,E0,4900,1.08,1.0,26.71,24.67,4037.2,4048.8
5100.0,E0_5000m,E0,5000,1.08,1.0,26.59,24.71,4038.8,4052.0
5400.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
5400.0,E0_100m,E0,100,0.94,1.0,25.39,26.9,3983.2,3981.6
5400.0,E0_200m,E0,200,0.97,1.0,26.34,27.03,3991.2,3991.6
5400.0,E0_300m,E0,300,0.98,1.0,26.54,26.97,3990.0,3990.0
5400.0,E0_400m,E0,400,0.99,1.0,26.59,26.84,3989.6,3995.2
5400.0,E0_500m,E0,500,0.99,1.0,26.58,26.72,3989.6,3997.6
5400.0,E0_600m,E0,600,1.0,1.0,26.5,26.58,3993.6,3999.6
5400.0,E0_700m,E0,700,1.0,1.0,26.42,26.44,3994.4,4001.2
5400.0,E0_800m,E0,800,1.0,1.0,26.36,26.33,3995.2,3994.0
5400.0,E0_900m,E0,900,1.0,1.0,26.27,26.24,3984.8,3992.4
5400.0,E0_1000m,E0,1000,1.0,1.0,26.19,26.15,3978.8,3981.2
5400.0,E0_1100m,E0,1100,1.0,1.0,26.12,26.08,3971.2,3974.4
5400.0,E0_1200m,E0,1200,1.0,1.0,26.04,26.0,3978.4,3981.6
5400.0,E0_1300m,E0,1300,1.0,1.0,25.93,25.92,3980.4,3985.6
5400.0,E0_1400m,E0,1400,1.0,1.0,25.8,25.86,3986.4,3990.8
5400.0,E0_1500m,E0,1500,0.99,1.0,25.62,25.79,3986.8,3990.8
5400.0,E0_1600m,E0,1600,0.99,1.0,25.36,25.72,3977.6,3983.6
5400.0,E0_1700m,E0,1700,0.98,1.0,25.04,25.65,3970.0,3976.8
5400.0,E0_1800m,E0,1800,0.96,1.0,24.63,25.58,3960.4,3968.8
5400.0,E0_1900m,E0,1900,0.95,1.0,24.15,25.51,3956.8,3962.4
5400.0,E0_2000m,E0,2000,0.93,1.0,23.63,25.46,3963.2,3969.2
5400.0,E0_2100m,E0,2100,0.91,1.0,22.99,25.39,3972.8,3973.2
5400.0,E0_2200m,E0,2200,0.88,1.0,22.27,25.33,3987.2,3987.6
5400.0,E0_2300m,E0,2300,0.85,1.0,21.45,25.27,3991.2,3994.0
5400.0,E0_2400m,E0,2400,0.81,1.0,20.49,25.22,3992.4,4005.2
5400.0,E0_2500m,E0,2500,0.77,1.0,19.4,25.16,3995.6,4008.4
5400.0,E0_2600m,E0,2600,0.73,1.0,18.21,25.11,3996.4,4011.6
5400.0,E0_2700m,E0,2700,0.68,1.0,17.08,25.06,4002.0,4021.2
5400.0,E0_2800m,E0,2800,0.64,0.99,16.07,25.0,3998.0,4024.8
5400.0,E0_2900m,E0,2900,0.6,0.99,15.08,24.95,3999.6,4031.6
5400.0,E0_3000m,E0,3000,0.55,0.99,13.68,24.91,3994.4,4039.6
5400.0,E0_3100m,E0,3100,0.54,0.99,13.47,24.85,3990.8,4044.0
5400.0,E0_3200m,E0,3200,0.54,0.98,13.42,24.81,3985.6,4046.4
5400.0,E0_3300m,E0,3300,0.54,0.99,13.41,24.77,3986.8,4038.8
5400.0,E0_3400m,E0,3400,0.54,0.99,13.4,24.73,3982.8,4032.8
5400.0,E0_3500m,E0,3500,0.54,0.99,13.4,24.7,3982.0,4034.0
5400.0,E0_3600m,E0,3600,0.54,0.99,13.4,24.67,3976.4,4024.8
5400.0,E0_3700m,E0,3700,0.54,0.99,13.4,24.66,3975.6,4022.4
5400.0,E0_3800m,E0,3800,0.54,0.99,13.4,24.66,3973.6,4016.0
5400.0,E0_3900m,E0,3900,0.54,0.99,13.41,24.65,3973.6,4008.4
5400.0,E0_4000m,E0,4000,0.61,0.99,14.93,24.63,3975.2,4000.0
5400.0,E0_4100m,E0,4100,1.03,0.99,25.42,24.6,3974.4,3995.6
