interval_begin,interval_id_combined,link,pos,SPR,FR,interval_harmonicMeanSpeed_attack,interval_harmonicMeanSpeed_base,interval_flow_attack,interval_flow_base
5400.0,E0_3200m,E0,3200,0.54,0.98,13.47,25.0,3992.4,4087.2
5400.0,E0_3300m,E0,3300,0.54,0.98,13.43,24.97,3985.6,4084.4
5400.0,E0_3400m,E0,3400,0.54,0.98,13.42,24.92,3983.2,4080.8
5400.0,E0_3500m,E0,3500,0.54,0.98,13.41,24.88,3976.0,4076.0
5400.0,E0_3600m,E0,3600,0.54,0.98,13.4,24.85,3971.2,4063.6
5400.0,E0_3700m,E0,3700,0.54,0.98,13.4,24.82,3970.8,4053.2
5400.0,E0_3800m,E0,3800,0.54,0.99,13.4,24.79,3975.6,4036.0
5400.0,E0_3900m,E0,3900,0.55,0.99,13.52,24.77,3979.6,4020.8
5400.0,E0_4000m,E0,4000,0.64,0.99,15.91,24.75,3972.8,4010.4
5400.0,E0_4100m,E0,4100,1.03,0.99,25.44,24.74,3974.8,4001.2
5400.0,E0_4200m,E0,4200,1.12,1.0,27.67,24.75,3971.2,3990.4
5400.0,E0_4300m,E0,4300,1.12,0.99,27.81,24.75,3962.0,3982.4
5400.0,E0_4400m,E0,4400,1.12,1.0,27.67,24.77,3965.2,3974.0
5400.0,E0_4500m,E0,4500,1.11,1.0,27.51,24.78,3961.2,3974.8
5400.0,E0_4600m,E0,4600,1.1,1.0,27.35,24.8,3959.6,3975.6
5400.0,E0_4700m,E0,4700,1.1,1.0,27.21,24.83,3961.6,3978.4
5400.0,E0_4800m,E0,4800,1.09,0.99,27.11,24.88,3954.4,3990.0
5400.0,E0_4900m,E0,4900,1.08,0.99,27.02,24.92,3940.8,3996.0
5400.0,E0_5000m,E0,5000,1.08,0.98,26.95,24.96,3937.6,3997.6
5700.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
5700.0,E0_100m,E0,100,0.94,1.0,25.2,26.8,4018.4,4018.4
5700.0,E0_200m,E0,200,0.97,1.0,26.2,26.88,4018.4,4023.2
5700.0,E0_300m,E0,300,0.99,1.0,26.43,26.78,4013.2,4014.4
5700.0,E0_400m,E0,400,0.99,1.0,26.49,26.67,4016.0,4016.0
5700.0,E0_500m,E0,500,1.0,1.0,26.45,26.54,4019.6,4021.6
5700.0,E0_600m,E0,600,1.0,1.0,26.35,26.41,4027.6,4030.4
5700.0,E0_700m,E0,700,1.0,1.0,26.23,26.3,4030.4,4031.6
5700.0,E0_800m,E0,800,1.0,1.0,26.11,26.19,4030.0,4031.6
5700.0,E0_900m,E0,900,1.0,1.0,25.98,26.09,4029.2,4037.6
5700.0,E0_1000m,E0,1000,0.99,1.0,25.85,26.0,4031.2,4036.4
5700.0,E0_1100m,E0,1100,0.99,1.0,25.74,25.91,4030.0,4036.4
5700.0,E0_1200m,E0,1200,0.99,1.0,25.64,25.83,4032.0,4035.6
5700.0,E0_1300m,E0,1300,0.99,1.0,25.5,25.74,4034.0,4030.8
5700.0,E0_1400m,E0,1400,0.99,1.0,25.33,25.65,4024.8,4025.2
5700.0,E0_1500m,E0,1500,0.98,1.0,25.12,25.58,4023.6,4022.0
5700.0,E0_1600m,E0,1600,0.97,1.0,24.87,25.52,4034.0,4029.2
5700.0,E0_1700m,E0,1700,0.96,1.0,24.54,25.46,4037.6,4038.0
5700.0,E0_1800m,E0,1800,0.95,1.0,24.1,25.41,4042.0,4041.2
5700.0,E0_1900m,E0,1900,0.93,1.0,23.57,25.35,4042.8,4039.2
5700.0,E0_2000m,E0,2000,0.91,1.0,22.91,25.3,4042.8,4044.0
5700.0,E0_2100m,E0,2100,0.88,1.0,22.13,25.25,4036.0,4035.6
5700.0,E0_2200m,E0,2200,0.84,1.0,21.28,25.23,4036.0,4036.0
5700.0,E0_2300m,E0,2300,0.81,1.0,20.41,25.24,4030.8,4030.4
5700.0,E0_2400m,E0,2400,0.77,1.0,19.5,25.23,4026.4,4020.0
5700.0,E0_2500m,E0,2500,0.74,1.0,18.54,25.21,4016.8,4016.0
5700.0,E0_2600m,E0,2600,0.7,1.0,17.58,25.2,4016.8,4006.4
5700.0,E0_2700m,E0,2700,0.66,1.01,16.69,25.17,4027.2,4002.8
5700.0,E0_2800m,E0,2800,0.63,1.01,15.82,25.15,4036.4,4007.2
5700.0,E0_2900m,E0,2900,0.6,1.01,14.97,25.15,4036.0,4005.2
5700.0,E0_3000m,E0,3000,0.55,1.01,13.8,25.16,4034.0,4012.0
5700.0,E0_3100m,E0,3100,0.54,1.0,13.53,25.16,4033.6,4017.2
5700.0,E0_3200m,E0,3200,0.53,1.0,13.45,25.14,4031.2,4014.0
5700.0,E0_3300m,E0,3300,0.53,1.01,13.42,25.12,4036.4,4011.6
5700.0,E0_3400m,E0,3400,0.53,1.01,13.41,25.12,4034.4,4006.0
5700.0,E0_3500m,E0,3500,0.53,1.01,13.4,25.13,4041.2,3999.6
5700.0,E0_3600m,E0,3600,0.53,1.01,13.4,25.12,4047.2,4000.8
5700.0,E0_3700m,E0,3700,0.53,1.01,13.39,25.13,4051.6,3998.8
5700.0,E0_3800m,E0,3800,0.53,1.01,13.39,25.13,4050.0,3998.8
5700.0,E0_3900m,E0,3900,0.54,1.01,13.5,25.15,4044.8,4002.0
5700.0,E0_4000m,E0,4000,0.63,1.01,15.9,25.15,4051.2,4011.6
5700.0,E0_4100m,E0,4100,1.01,1.01,25.45,25.14,4050.4,4020.4
5700.0,E0_4200m,E0,4200,1.1,1.01,27.67,25.13,4051.6,4024.0
5700.0,E0_4300m,E0,4300,1.11,1.0,27.79,25.12,4052.4,4037.2
5700.0,E0_4400m,E0,4400,1.1,1.0,27.67,25.1,4042.0,4046.0
5700.0,E0_4500m,E0,4500,1.1,1.0,27.53,25.09,4048.4,4054.4
5700.0,E0_4600m,E0,4600,1.09,1.0,27.4,25.08,4048.4,4067.2
5700.0,E0_4700m,E0,4700,1.09,0.99,27.27,25.08,4051.2,4073.2
5700.0,E0_4800m,E0,4800,1.08,0.99,27.17,25.1,4055.2,4076.4
5700.0,E0_4900m,E0,4900,1.08,1.0,27.09,25.12,4057.2,4075.2
5700.0,E0_5000m,E0,5000,1.07,0.99,27.01,25.14,4051.2,4084.4
6000.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
6000.0,E0_100m,E0,100,0.87,0.99,23.42,26.84,3922.0,3953.6
6000.0,E0_200m,E0,200,0.97,0.99,26.11,26.95,3924.8,3948.4
6000.0,E0_300m,E0,300,0.99,0.99,26.54,26.88,3933.6,3958.8
6000.0,E0_400m,E0,400,0.99,0.99,26.61,26.78,3933.6,3963.2
6000.0,E0_500m,E0,500,1.0,0.99,26.57,26.69,3934.8,3956.8
6000.0,E0_600m,E0,600,1.0,0.99,26.47,26.58,3931.2,3952.8
6000.0,E0_700m,E0,700,1.0,1.0,26.33,26.44,3934.8,3952.8
6000.0,E0_800m,E0,800,1.0,1.0,26.19,26.32,3935.6,3954.4
6000.0,E0_900m,E0,900,0.99,1.0,26.04,26.22,3934.0,3947.6
6000.0,E0_1000m,E0,1000,0.99,0.99,25.88,26.14,3931.2,3952.8
6000.0,E0_1100m,E0,1100,0.99,0.99,25.71,26.05,3932.4,3954.8
6000.0,E0_1200m,E0,1200,0.98,0.99,25.48,25.96,3934.4,3961.2
6000.0,E0_1300m,E0,1300,0.97,0.99,25.16,25.89,3931.2,3967.6
6000.0,E0_1400m,E0,1400,0.96,0.99,24.69,25.8,3929.6,3972.4
6000.0,E0_1500m,E0,1500,0.93,0.98,24.02,25.71,3920.0,3980.0
6000.0,E0_1600m,E0,1600,0.9,0.98,23.07,25.63,3897.6,3979.6
6000.0,E0_1700m,E0,1700,0.85,0.97,21.78,25.58,3867.2,3977.6
6000.0,E0_1800m,E0,1800,0.78,0.96,19.99,25.53,3827.6,3979.2
6000.0,E0_1900m,E0,1900,0.71,0.95,18.0,25.46,3768.4,3983.2
6000.0,E0_2000m,E0,2000,0.62,0.93,15.81,25.39,3684.4,3980.8
6000.0,E0_2100m,E0,2100,0.54,0.9,13.68,25.31,3585.2,3986.0
6000.0,E0_2200m,E0,2200,0.47,0.87,11.79,25.23,3465.6,3988.4
6000.0,E0_2300m,E0,2300,0.41,0.84,10.28,25.17,3344.4,3989.2
6000.0,E0_2400m,E0,2400,0.36,0.81,9.01,25.09,3222.0,3994.8
6000.0,E0_2500m,E0,2500,0.32,0.78,7.96,25.04,3103.2,3994.4
6000.0,E0_2600m,E0,2600,0.28,0.75,7.05,24.99,2988.4,4002.0
6000.0,E0_2700m,E0,2700,0.25,0.72,6.32,24.95,2872.0,3998.0
6000.0,E0_2800m,E0,2800,0.23,0.69,5.71,24.91,2762.8,3992.8
6000.0,E0_2900m,E0,2900,0.21,0.67,5.23,24.87,2668.8,3997.6
6000.0,E0_3000m,E0,3000,0.21,0.64,5.16,24.83,2578.0,4000.4
6000.0,E0_3100m,E0,3100,0.25,0.63,6.29,24.79,2529.6,4004.0
6000.0,E0_3200m,E0,3200,0.25,0.62,6.12,24.78,2494.4,4012.0
6000.0,E0_3300m,E0,3300,0.24,0.61,5.95,24.76,2448.0,4015.2
6000.0,E0_3400m,E0,3400,0.23,0.6,5.81,24.75,2408.4,4023.6
6000.0,E0_3500m,E0,3500,0.26,0.59,6.51,24.73,2368.8,4025.2
6000.0,E0_3600m,E0,3600,0.49,0.59,12.21,24.72,2397.6,4032.4
6000.0,E0_3700m,E0,3700,0.54,0.6,13.3,24.72,2423.2,4035.6
6000.0,E0_3800m,E0,3800,0.55,0.61,13.53,24.71,2472.4,4037.6
6000.0,E0_3900m,E0,3900,0.56,0.62,13.85,24.7,2511.2,4032.8
6000.0,E0_4000m,E0,4000,0.62,0.63,15.37,24.69,2550.0,4023.2
6000.0,E0_4100m,E0,4100,0.98,0.64,24.18,24.69,2577.2,4019.6
6000.0,E0_4200m,E0,4200,1.05,0.65,25.9,24.7,2598.0,4025.2
6000.0,E0_4300m,E0,4300,1.04,0.65,25.63,24.72,2625.6,4022.8
6000.0,E0_4400m,E0,4400,1.01,0.66,25.09,24.74,2646.8,4028.0
6000.0,E0_4500m,E0,4500,1.02,0.66,25.23,24.76,2660.0,4023.2
6000.0,E0_4600m,E0,4600,1.02,0.66,25.28,24.79,2676.4,4027.2
6000.0,E0_4700m,E0,4700,1.02,0.67,25.23,24.8,2685.6,4027.2
6000.0,E0_4800m,E0,4800,1.01,0.67,25.09,24.83,2698.4,4024.8
6000.0,E0_4900m,E0,4900,1.01,0.68,25.12,24.88,2722.0,4025.6
6000.0,E0_5000m,E0,5000,1.05,0.68,26.09,24.92,2736.8,4022.4
6300.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
6300.0,E0_100m,E0,100,0.81,0.99,21.79,26.77,3950.0,3982.0
6300.0,E0_200m,E0,200,0.97,0.99,26.04,26.93,3941.6,3989.2
6300.0,E0_300m,E0,300,0.97,0.99,26.09,26.84,3929.2,3977.2
6300.0,E0_400m,E0,400,0.95,0.98,25.42,26.7,3914.0,3974.4
6300.0,E0_500m,E0,500,0.92,0.98,24.49,26.58,3886.4,3976.4
6300.0,E0_600m,E0,600,0.88,0.97,23.28,26.44,3854.8,3973.6
6300.0,E0_700m,E0,700,0.82,0.96,21.68,26.32,3800.0,3974.8
6300.0,E0_800m,E0,800,0.75,0.94,19.64,26.2,3736.0,3970.0
6300.0,E0_900m,E0,900,0.67,0.92,17.34,26.08,3652.4,3974.0
6300.0,E0_1000m,E0,1000,0.58,0.9,14.96,25.97,3554.0,3969.2
6300.0,E0_1100m,E0,1100,0.49,0.87,12.63,25.83,3437.6,3973.6
6300.0,E0_1200m,E0,1200,0.41,0.83,10.64,25.71,3307.6,3971.2
6300.0,E0_1300m,E0,1300,0.36,0.8,9.11,25.61,3177.2,3972.8
6300.0,E0_1400m,E0,1400,0.31,0.77,7.85,25.51,3048.0,3976.4
6300.0,E0_1500m,E0,1500,0.27,0.74,6.88,25.42,2924.4,3974.0
6300.0,E0_1600m,E0,1600,0.24,0.71,6.12,25.33,2804.4,3976.4
6300.0,E0_1700m,E0,1700,0.22,0.68,5.5,25.25,2700.0,3978.0
6300.0,E0_1800m,E0,1800,0.2,0.65,5.02,25.18,2603.2,3977.2
6300.0,E0_1900m,E0,1900,0.19,0.64,4.7,25.12,2530.0,3979.6
6300.0,E0_2000m,E0,2000,0.18,0.62,4.47,25.05,2484.0,3981.2
6300.0,E0_2100m,E0,2100,0.17,0.62,4.36,24.99,2455.6,3982.4
6300.0,E0_2200m,E0,2200,0.17,0.61,4.31,24.94,2444.4,3980.8
6300.0,E0_2300m,E0,2300,0.17,0.61,4.29,24.9,2439.6,3975.6
6300.0,E0_2400m,E0,2400,0.17,0.61,4.28,24.86,2441.2,3976.0
6300.0,E0_2500m,E0,2500,0.17,0.61,4.28,24.82,2440.8,3978.0
6300.0,E0_2600m,E0,2600,0.17,0.61,4.28,24.79,2440.4,3976.8
6300.0,E0_2700m,E0,2700,0.17,0.61,4.27,24.76,2437.6,3985.2
6300.0,E0_2800m,E0,2800,0.17,0.61,4.25,24.73,2430.8,3986.8
6300.0,E0_2900m,E0,2900,0.17,0.61,4.24,24.69,2426.8,3984.8
6300.0,E0_3000m,E0,3000,0.19,0.61,4.58,24.65,2424.8,3975.2
6300.0,E0_3100m,E0,3100,0.23,0.61,5.66,24.61,2427.2,3968.0
6300.0,E0_3200m,E0,3200,0.23,0.61,5.65,24.57,2424.0,3958.4
6300.0,E0_3300m,E0,3300,0.23,0.61,5.67,24.56,2422.4,3956.0
6300.0,E0_3400m,E0,3400,0.23,0.61,5.65,24.55,2424.0,3953.2
6300.0,E0_3500m,E0,3500,0.26,0.61,6.44,24.53,2414.0,3961.6
6300.0,E0_3600m,E0,3600,0.52,0.61,12.78,24.51,2414.0,3959.2
6300.0,E0_3700m,E0,3700,0.58,0.61,14.28,24.49,2419.6,3956.8
6300.0,E0_3800m,E0,3800,0.58,0.61,14.31,24.48,2417.2,3956.8
6300.0,E0_3900m,E0,3900,0.58,0.61,14.32,24.48,2425.6,3959.2
6300.0,E0_4000m,E0,4000,0.65,0.61,15.88,24.5,2421.2,3958.0
6300.0,E0_4100m,E0,4100,1.03,0.61,25.21,24.5,2411.6,3960.0
6300.0,E0_4200m,E0,4200,1.13,0.61,27.66,24.51,2407.6,3952.4
6300.0,E0_4300m,E0,4300,1.13,0.61,27.74,24.51,2402.8,3946.8
6300.0,E0_4400m,E0,4400,1.12,0.61,27.51,24.54,2402.0,3942.4
6300.0,E0_4500m,E0,4500,1.11,0.61,27.26,24.57,2410.4,3939.6
6300.0,E0_4600m,E0,4600,1.1,0.62,26.99,24.6,2420.0,3924.0
6300.0,E0_4700m,E0,4700,1.09,0.62,26.74,24.64,2425.6,3914.4
6300.0,E0_4800m,E0,4800,1.08,0.62,26.59,24.68,2426.0,3904.4
6300.0,E0_4900m,E0,4900,1.08,0.62,26.59,24.72,2419.2,3896.8
6300.0,E0_5000m,E0,5000,1.09,0.62,26.97,24.79,2411.6,3886.0
6600.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
6600.0,E0_100m,E0,100,0.37,0.83,9.94,26.93,3334.4,4033.6
6600.0,E0_200m,E0,200,0.34,0.8,9.33,27.07,3208.0,4029.6
6600.0,E0_300m,E0,300,0.31,0.76,8.28,26.98,3074.4,4031.6
6600.0,E0_400m,E0,400,0.27,0.73,7.28,26.86,2949.2,4030.4
6600.0,E0_500m,E0,500,0.24,0.7,6.46,26.74,2828.0,4028.8
6600.0,E0_600m,E0,600,0.22,0.67,5.78,26.62,2718.4,4032.8
6600.0,E0_700m,E0,700,0.2,0.65,5.27,26.51,2624.0,4033.6
6600.0,E0_800m,E0,800,0.18,0.63,4.86,26.4,2546.8,4037.6
6600.0,E0_900m,E0,900,0.17,0.62,4.58,26.3,2492.0,4037.6
6600.0,E0_1000m,E0,1000,0.17,0.61,4.37,26.21,2454.4,4034.8
6600.0,E0_1100m,E0,1100,0.16,0.6,4.27,26.12,2433.6,4029.2
6600.0,E0_1200m,E0,1200,0.16,0.6,4.24,26.05,2423.2,4035.2
6600.0,E0_1300m,E0,1300,0.16,0.6,4.23,25.97,2420.0,4032.4
6600.0,E0_1400m,E0,1400,0.16,0.6,4.22,25.9,2418.0,4023.6
6600.0,E0_1500m,E0,1500,0.16,0.6,4.21,25.83,2416.4,4026.0
6600.0,E0_1600m,E0,1600,0.16,0.6,4.21,25.78,2415.2,4027.6
6600.0,E0_1700m,E0,1700,0.16,0.6,4.21,25.74,2418.4,4024.4
6600.0,E0_1800m,E0,1800,0.16,0.6,4.21,25.69,2418.0,4023.2
6600.0,E0_1900m,E0,1900,0.16,0.6,4.21,25.62,2420.8,4017.2
6600.0,E0_2000m,E0,2000,0.16,0.6,4.21,25.57,2419.2,4015.6
6600.0,E0_2100m,E0,2100,0.17,0.6,4.21,25.52,2420.4,4019.6
6600.0,E0_2200m,E0,2200,0.17,0.6,4.22,25.47,2423.6,4022.8
6600.0,E0_2300m,E0,2300,0.17,0.6,4.23,25.43,2427.2,4033.6
6600.0,E0_2400m,E0,2400,0.17,0.6,4.25,25.39,2430.8,4026.8
6600.0,E0_2500m,E0,2500,0.17,0.61,4.26,25.37,2436.8,4023.2
6600.0,E0_2600m,E0,2600,0.17,0.61,4.27,25.34,2441.6,4018.8
6600.0,E0_2700m,E0,2700,0.17,0.61,4.28,25.31,2442.8,4016.0
6600.0,E0_2800m,E0,2800,0.17,0.61,4.29,25.27,2450.0,4018.0
6600.0,E0_2900m,E0,2900,0.17,0.61,4.3,25.22,2452.8,4012.8
6600.0,E0_3000m,E0,3000,0.18,0.61,4.63,25.17,2450.0,4014.8
6600.0,E0_3100m,E0,3100,0.23,0.61,5.79,25.15,2456.0,4011.6
6600.0,E0_3200m,E0,3200,0.23,0.61,5.77,25.13,2451.6,4018.8
6600.0,E0_3300m,E0,3300,0.23,0.61,5.75,25.12,2456.8,4022.0
6600.0,E0_3400m,E0,3400,0.23,0.61,5.75,25.09,2448.8,4021.6
6600.0,E0_3500m,E0,3500,0.26,0.61,6.5,25.06,2445.6,4017.6
6600.0,E0_3600m,E0,3600,0.51,0.61,12.67,25.04,2444.4,4016.4
6600.0,E0_3700m,E0,3700,0.56,0.61,13.9,25.02,2454.0,4020.8
6600.0,E0_3800m,E0,3800,0.58,0.61,14.44,24.99,2450.4,4026.0
6600.0,E0_3900m,E0,3900,0.59,0.61,14.63,24.97,2444.4,4035.2
6600.0,E0_4000m,E0,4000,0.64,0.6,15.88,24.94,2439.6,4050.4
6600.0,E0_4100m,E0,4100,1.02,0.6,25.36,24.92,2439.6,4059.2
6600.0,E0_4200m,E0,4200,1.12,0.6,27.84,24.91,2441.2,4070.0
6600.0,E0_4300m,E0,4300,1.12,0.6,27.9,24.91,2442.8,4084.4
6600.0,E0_4400m,E0,4400,1.11,0.6,27.76,24.89,2448.4,4089.6
6600.0,E0_4500m,E0,4500,1.1,0.6,27.49,24.88,2444.4,4093.2
6600.0,E0_4600m,E0,4600,1.1,0.59,27.32,24.89,2438.8,4108.8
6600.0,E0_4700m,E0,4700,1.09,0.59,27.12,24.91,2442.8,4121.6
6600.0,E0_4800m,E0,4800,1.08,0.59,26.92,24.91,2454.0,4130.8
6600.0,E0_4900m,E0,4900,1.08,0.59,26.88,24.92,2453.2,4139.6
6600.0,E0_5000m,E0,5000,1.09,0.59,27.14,24.96,2448.8,4144.4
6900.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
6900.0,E0_100m,E0,100,0.16,0.6,4.29,26.81,2426.4,4027.2
6900.0,E0_200m,E0,200,0.16,0.6,4.25,26.9,2425.6,4026.4
6900.0,E0_300m,E0,300,0.16,0.6,4.24,26.82,2424.4,4031.2
6900.0,E0_400m,E0,400,0.16,0.6,4.24,26.71,2424.8,4028.4
6900.0,E0_500m,E0,500,0.16,0.6,4.25,26.6,2430.0,4029.2
6900.0,E0_600m,E0,600,0.16,0.6,4.26,26.51,2432.8,4021.6
6900.0,E0_700m,E0,700,0.16,0.61,4.27,26.44,2436.0,4018.0
6900.0,E0_800m,E0,800,0.16,0.61,4.28,26.37,2441.6,4014.8
6900.0,E0_900m,E0,900,0.16,0.61,4.29,26.29,2442.0,4004.8
6900.0,E0_1000m,E0,1000,0.16,0.61,4.29,26.22,2447.2,4008.8
6900.0,E0_1100m,E0,1100,0.16,0.61,4.3,26.12,2446.8,4008.4
6900.0,E0_1200m,E0,1200,0.17,0.61,4.3,26.05,2450.8,3999.6
6900.0,E0_1300m,E0,1300,0.17,0.61,4.3,25.99,2448.8,3999.6
6900.0,E0_1400m,E0,1400,0.17,0.61,4.3,25.92,2449.2,4007.2
6900.0,E0_1500m,E0,1500,0.17,0.61,4.3,25.86,2448.0,4000.4
6900.0,E0_1600m,E0,1600,0.17,0.61,4.29,25.81,2448.0,3994.0
6900.0,E0_1700m,E0,1700,0.17,0.61,4.29,25.76,2441.6,3996.4
6900.0,E0_1800m,E0,1800,0.17,0.61,4.28,25.7,2440.0,4002.0
6900.0,E0_1900m,E0,1900,0.17,0.61,4.28,25.65,2438.0,4015.2
6900.0,E0_2000m,E0,2000,0.17,0.61,4.28,25.6,2435.2,4022.4
6900.0,E0_2100m,E0,2100,0.17,0.61,4.27,25.56,2433.2,4019.6
6900.0,E0_2200m,E0,2200,0.17,0.61,4.26,25.52,2431.6,4014.8
6900.0,E0_2300m,E0,2300,0.17,0.6,4.25,25.47,2425.2,4013.2
6900.0,E0_2400m,E0,2400,0.17,0.6,4.23,25.41,2419.2,4020.0
6900.0,E0_2500m,E0,2500,0.17,0.6,4.21,25.35,2413.2,4026.4
6900.0,E0_2600m,E0,2600,0.17,0.6,4.2,25.31,2409.6,4031.2
6900.0,E0_2700m,E0,2700,0.17,0.6,4.2,25.28,2409.2,4030.0
6900.0,E0_2800m,E0,2800,0.17,0.6,4.21,25.26,2413.2,4022.8
6900.0,E0_2900m,E0,2900,0.17,0.6,4.21,25.23,2414.4,4031.6
6900.0,E0_3000m,E0,3000,0.18,0.6,4.57,25.21,2421.6,4033.6
6900.0,E0_3100m,E0,3100,0.22,0.6,5.63,25.19,2420.8,4035.6
6900.0,E0_3200m,E0,3200,0.22,0.6,5.62,25.17,2418.0,4030.0
6900.0,E0_3300m,E0,3300,0.22,0.6,5.63,25.14,2412.0,4030.8
6900.0,E0_3400m,E0,3400,0.23,0.6,5.65,25.12,2416.4,4029.2
6900.0,E0_3500m,E0,3500,0.26,0.6,6.53,25.1,2434.4,4027.6
6900.0,E0_3600m,E0,3600,0.51,0.6,12.67,25.08,2423.6,4029.2
6900.0,E0_3700m,E0,3700,0.57,0.6,14.2,25.04,2424.4,4032.4
6900.0,E0_3800m,E0,3800,0.57,0.6,14.34,25.01,2423.2,4029.6
6900.0,E0_3900m,E0,3900,0.57,0.6,14.33,24.99,2428.8,4025.2
6900.0,E0_4000m,E0,4000,0.63,0.6,15.73,24.98,2426.4,4021.6
6900.0,E0_4100m,E0,4100,1.01,0.61,25.23,24.97,2434.8,4019.6
6900.0,E0_4200m,E0,4200,1.11,0.61,27.73,24.94,2437.6,4022.8
6900.0,E0_4300m,E0,4300,1.12,0.61,27.82,24.92,2436.4,4015.6
6900.0,E0_4400m,E0,4400,1.11,0.61,27.58,24.9,2431.6,4011.2
6900.0,E0_4500m,E0,4500,1.1,0.6,27.32,24.89,2422.8,4004.8
6900.0,E0_4600m,E0,4600,1.09,0.6,27.04,24.89,2411.2,3989.6
6900.0,E0_4700m,E0,4700,1.08,0.6,26.92,24.9,2407.6,3980.8
6900.0,E0_4800m,E0,4800,1.07,0.6,26.76,24.92,2400.4,3976.0
6900.0,E0_4900m,E0,4900,1.07,0.61,26.79,24.96,2402.8,3965.6
6900.0,E0_5000m,E0,5000,1.08,0.6,27.12,25.0,2396.0,3961.6
7200.0,E0_0m,E0,0,-1.0,1.0,-1.0,-1.0,0.0,0.0
7200.0,E0_100m,E0,100,0.16,0.6,4.3,26.68,2437.2,4069.2
7200.0,E0_200m,E0,200,0.16,0.6,4.26,26.78,2432.0,4070.0
7200.0,E0_300m,E0,300,0.16,0.6,4.25,26.72,2428.0,4068.0
7200.0,E0_400m,E0,400,0.16,0.6,4.24,26.62,2426.0,4073.6
7200.0,E0_500m,E0,500,0.16,0.59,4.23,26.52,2421.2,4071.6
7200.0,E0_600m,E0,600,0.16,0.59,4.22,26.42,2418.4,4079.6
7200.0,E0_700m,E0,700,0.16,0.59,4.22,26.31,2419.6,4080.4
7200.0,E0_800m,E0,800,0.16,0.59,4.22,26.19,2417.2,4081.2
7200.0,E0_900m,E0,900,0.16,0.59,4.22,26.07,2421.6,4092.4
7200.0,E0_1000m,E0,1000,0.16,0.59,4.22,25.93,2416.4,4090.0
7200.0,E0_1100m,E0,1100,0.16,0.59,4.23,25.82,2420.4,4089.2
7200.0,E0_1200m,E0,1200,0.16,0.59,4.24,25.69,2421.2,4091.2
7200.0,E0_1300m,E0,1300,0.17,0.59,4.25,25.58,2426.4,4092.4
7200.0,E0_1400m,E0,1400,0.17,0.59,4.25,25.47,2426.4,4095.2
7200.0,E0_1500m,E0,1500,0.17,0.59,4.26,25.37,2431.6,4098.0
7200.0,E0_1600m,E0,1600,0.17,0.59,4.27,25.31,2434.8,4106.0
7200.0,E0_1700m,E0,1700,0.17,0.59,4.28,25.24,2434.8,4108.8
7200.0,E0_1800m,E0,1800,0.17,0.59,4.28,25.18,2440.0,4108.8
7200.0,E0_1900m,E0,1900,0.17,0.6,4.28,25.13,2440.4,4100.8
7200.0,E0_2000m,E0,2000,0.17,0.6,4.29,25.1,2442.0,4091.2
7200.0,E0_2100m,E0,2100,0.17,0.6,4.29,25.06,2443.6,4085.2
7200.0,E0_2200m,E0,2200,0.17,0.6,4.29,25.0,2443.2,4078.4
7200.0,E0_2300m,E0,2300,0.17,0.6,4.29,24.98,2443.2,4069.2
7200.0,E0_2400m,E0,2400,0.17,0.6,4.29,24.96,2445.2,4065.2
7200.0,E0_2500m,E0,2500,0.17,0.6,4.29,24.93,2444.0,4062.0
7200.0,E0_2600m,E0,2600,0.17,0.6,4.28,24.9,2440.8,4056.4
7200.0,E0_2700m,E0,2700,0.17,0.6,4.26,24.89,2434.4,4050.8
7200.0,E0_2800m,E0,2800,0.17,0.6,4.24,24.88,2425.2,4047.2
7200.0,E0_2900m,E0,2900,0.17,0.6,4.22,24.88,2420.4,4040.8
7200.0,E0_3000m,E0,3000,0.18,0.6,4.56,24.87,2415.6,4040.8
7200.0,E0_3100m,E0,3100,0.23,0.6,5.62,24.87,2413.6,4040.0
7200.0,E0_3200m,E0,3200,0.23,0.6,5.62,24.84,2424.8,4045.2
7200.0,E0_3300m,E0,3300,0.23,0.6,5.61,24.81,2433.6,4041.6
7200.0,E0_3400m,E0,3400,0.23,0.6,5.64,24.78,2440.8,4048.0
7200.0,E0_3500m,E0,3500,0.26,0.6,6.39,24.76,2428.0,4050.8
7200.0,E0_3600m,E0,3600,0.51,0.6,12.67,24.74,2440.0,4046.8
7200.0,E0_3700m,E0,3700,0.58,0.6,14.22,24.72,2439.6,4040.4
7200.0,E0_3800m,E0,3800,0.58,0.6,14.38,24.71,2435.2,4034.4
7200.0,E0_3900m,E0,3900,0.59,0.6,14.56,24.69,2422.4,4026.0
7200.0,E0_4000m,E0,4000,0.64,0.6,15.83,24.69,2425.2,4021.6
7200.0,E0_4100m,E0,4100,1.03,0.6,25.36,24.71,2416.4,4020.4
7200.0,E0_4200m,E0,4200,1.13,0.6,28.01,24.7,2407.2,4015.2
7200.0,E0_4300m,E0,4300,1.14,0.6,28.18,24.7,2398.0,4019.2
7200.0,E0_4400m,E0,4400,1.14,0.59,28.03,24.69,2389.6,4018.0
